Row.names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,21,22,23,24,25,T05_3_044,T04_1_070,26,27,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,T01_1_016,T03_1_048,T03_2_045,T03_3_085,T04_2_044,T04_3_028,T05_1_034,T07_2_060,T08_1_161,T08_2_164,T08_3_020,T09_3_077,T10_1_291,T10_2_117,T11_1_015,T11_3_146
ENSG00000259100,0.260470501,0,0.037210072,0.446520858,0,0,0.260470501,0,0,0.744201431,1.562823004,0.260470501,1.079092074,0,0.409310787,0.120932732,0,1.22793236,0.520941001,0,0.372100715,0.148840286,0.558151073,0.545127548,0.111630215,0.334890644,0.744201431,0.48373093,0.520941001,1.71166329,0.669781287,1.637243147,3.237276223,0.372100715,0,0.297680572,0.706991359,1.079092074,0.223260429,3.795427296,1.302352503,0.595361144,0.761318063,0.652664655,0.706991359,0.486335635,0.669781287,0.96746186,1.22793236,0.887088105,1.004671931,0,2.532517468,1.596312068,1.22793236,1.116302146,0.384380039,1.65435978,0.520941001,0.96746186,0.923553975
ENSG00000259277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620689655,0.931034483,0,0,0,0,0,0,0,0.310344828,0,0,0.310344828,0,0,0,12.72413793,0,0,1.24137931,1.24137931,0,0,1.24137931,0,0,0,0,0,0,1.862068966,0,0.931034483,0.620689655,2.172413793,1.24137931,1.551724138,0.931034483,3.103448276,1.551724138,0.931034483,1.551724138,1.24137931,0,0.310344828,0,1.24137931
ENSG00000259417,0,44.30075188,32.7518797,0.360902256,0,0,89.05263158,0,0,1.172932331,9.563909774,0.180451128,0,0,3.067669173,0.541353383,0.541353383,0.812030075,0,0.992481203,0.541353383,2.345864662,0.360902256,5.233082707,1.172932331,0,0,0.992481203,0,0,1.263157895,0.180451128,0,0,2.255639098,4.781954887,0,0.360902256,0.631578947,0.270676692,0.812030075,1.894736842,1.263157895,1.714285714,0,0,0.270676692,6.947368421,0.090225564,0.090225564,3.518796992,0,1.172932331,0.45112782,0.360902256,0.541353383,2.796992481,0.360902256,0.631578947,0.090225564,2.255639098
ENSG00000260092,0.440268456,0.214765101,0.10738255,0,0,0,0.322147651,0,0,0,0,0,0,0,0.59704698,1.127516779,0,0,0,0,0.536912752,0,0,0,0,2.529932886,0,0,0,0.275973154,0.129932886,6.510604027,1.727785235,0.512214765,0,0.222281879,0,0.10738255,0.859060403,0,0.744161074,1.073825503,0.536912752,1.374496644,0.062281879,0,1.932885906,0,1.096375839,0.904161074,2.164832215,0.429530201,1.751409396,0,4.106308725,1.124295302,0.190067114,0,1.65261745,1.252080537,2.728590604
ENSG00000260552,0.923868955,0,0,0.370670827,0,0,0,0,0,0,0,0.44648986,0,0,0.32574103,0.320124805,0.070202808,0.328549142,0,0,0,0,1.676443058,0.550390016,0,1.404056162,0,2.541341654,1.12324493,2.24648986,0,1.507956318,0,0.303276131,0,0,8.424336973,0.657098284,0.561622465,0.606552262,2.549765991,0,1.60624025,0,2.358814353,0,0,0,0,0,1.134477379,0.513884555,1.269266771,1.951638066,3.049609984,0,0,0,0.693603744,0,1.496723869
ENSG00000261804,0.341052632,0,0,0.227368421,0.075789474,0,0,0,0,0,0,0.151578947,1.705263158,0,0.303157895,1.174736842,0,0.757894737,0.265263158,0.833684211,0.037894737,0.682105263,0,0.341052632,0.113684211,0.530526316,1.553684211,1.402105263,1.364210526,0.303157895,0.151578947,3.941052632,1.667368421,0.644210526,0,0.075789474,0,0.151578947,0.454736842,0.341052632,1.174736842,2.576842105,0.833684211,0.530526316,1.250526316,0.644210526,0.454736842,0.378947368,1.44,0.947368421,2.046315789,0.606315789,1.515789474,1.174736842,0.795789474,2.425263158,0.72,0.795789474,0.606315789,0.871578947,1.629473684
ENSG00000269930,1.260273973,0,1.488289881,0,0,0,0,0,0,0,0,0.78833407,0,0,0.176756518,0,0.065399912,0.176756518,0.413610252,0,0,0,0.570923553,0.309323906,1.247901016,0,1.647370747,1.454706142,1.827662395,0,0.353513036,1.612019443,3.379584622,0.321696863,0.639858595,0.422448078,0,0.448961555,0,0.878479894,0,0.69288555,1.482987185,0.553247901,0.231551038,1.414052143,0.335837384,3.300044189,2.271321255,2.115775519,2.175872735,0.130799823,1.384003535,0.413610252,0.763588157,1.903667698,1.08528502,1.43703049,0.754750331,0,0.567388422
ENSG00000272235,0,0,0,0.033930254,0,0,0,0,0,0,0,0.101790763,0,0,0,0,0,0.067860509,0,0.169651272,1.696512724,0.067860509,0.033930254,0,0.033930254,22.3600377,1.59472196,0,0.475023563,0.067860509,0,0,0,0.135721018,0,0,0,0.033930254,0,0,0.407163054,0,0.067860509,0,5.802073516,0,0.033930254,0.882186616,0.169651272,0.101790763,0.271442036,0.067860509,0,0.475023563,0,0.30537229,0.644674835,0.576814326,0.30537229,0.916116871,0.30537229
ENSG00000273771,0.818181818,0,0,0,0,0,0,0,0,0,0,15.21818182,0,0,0,0,0,0.163636364,0.163636364,0,0,0,0.654545455,0.654545455,0.490909091,8.181818182,0,0.490909091,0.654545455,0.818181818,0,1.963636364,0,0.163636364,0,0.490909091,0,0.490909091,0,0,0,0,0,0.327272727,0,0,0,3.436363636,0,1.472727273,1.8,2.454545455,0.327272727,2.781818182,0.490909091,2.618181818,0.163636364,0.818181818,0,2.781818182,3.272727273
ENSG00000278920,0,5.244094488,0.42519685,0,0,0,0,0,0,0,0,0.212598425,0,0,0.212598425,0.496062992,0.070866142,0.212598425,1.204724409,0.42519685,0.283464567,0,0.212598425,0.283464567,0.42519685,0,2.834645669,0.496062992,0,0.141732283,3.330708661,0.283464567,0,0,0,1.346456693,0,0.212598425,0,0.283464567,1.488188976,2.05511811,1.275590551,0.992125984,0.42519685,1.133858268,0.354330709,9.212598425,3.118110236,0.212598425,0.070866142,2.125984252,1.275590551,0.779527559,0.283464567,1.062992126,0.212598425,0.496062992,0.283464567,0,0.212598425
ENSG00000285854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532544379,0,0.256874347,0,0,1.290636965,0,0.263139575,1.035851027,0,0,1.094326488,0.74556213,0,0,3.45214062,3.099199443,0.630699617,1.929690219,0,0.511660285,0,0.793595545,0,0,0,0,1.768882701,6.601461887,0,0.74765054,1.017055343,3.901148625,1.092238079,0,0.208840933,0,0,0,0.68290985,1.044204664,0.208840933,2.309780717,0.256874347,1.507831535,2.395405499
ENSG00000286407,0.586956522,0,0,0.097826087,0.880434783,0,0,0,0,0,0,0.391304348,0,0,0,0.195652174,0.293478261,0,1.076086957,0.097826087,0.293478261,0,0.293478261,0.195652174,0.391304348,2.641304348,2.152173913,0,0.586956522,0.489130435,0.489130435,0.880434783,2.836956522,0.195652174,3.619565217,0,0,0.097826087,0,0.097826087,0,0,0,0.195652174,0.195652174,1.858695652,0,0.097826087,0,0.391304348,1.467391304,0.097826087,4.108695652,1.956521739,1.956521739,0.782608696,0.195652174,3.52173913,1.27173913,0.586956522,3.22826087
ENSG00000286471,0.563952488,0.123945602,0.117748322,0.049578241,0,0,0.601136168,0,0,0.427612326,0.433809606,0.086761921,0.185918402,0.049578241,0.681700809,0.818040971,0.105353761,0.446204166,0.216904803,0,0.142537442,0.247891203,0.278877604,0.334653124,0,1.766224824,3.222585643,0.130142882,3.123429162,0.161129282,0.365639525,1.642279222,4.424857979,0.192115683,0.210707523,0.068170081,0.799449131,0.099156481,1.834394904,0.501979687,0.061972801,0.297469444,0.254088483,0.297469444,1.109313135,0.179721122,0.148734722,0.136340162,0.78705457,2.987089,1.165088656,0.03718368,1.158891375,1.747632983,0.72508177,2.863143398,0,0.830435531,0.855224651,1.450163539,0.365639525
