Row.names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,21,22,23,24,25,46,47,T03_1_048,T04_1_070,T05_3_044,T08_2_164,T10_2_117,26,27,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,T01_1_016,T03_2_045,T03_3_085,T04_2_044,T04_3_028,T05_1_034,T07_2_060,T08_1_161,T08_3_020,T09_3_077,T10_1_291,T11_1_015,T11_3_146
ENSG00000269930,1.171081912,0,1.382960687,0,0,0,0,0,0,0,0,0.732542121,0,0,0.164247112,0,0.060771432,0.164247112,0.384338243,0,0,0,0.530518173,0.514093462,0.215163717,0.312069514,1.159584614,0.287432447,0.709547526,0.70133517,0,1.530783088,1.351753735,1.698315142,0,0.328494225,1.497933665,3.14040479,0.298929745,0.594574547,0.392550599,0,0.417187666,0,0.816308149,0,0.643848681,1.378033273,1.313976899,3.066493589,2.110575395,1.966037936,2.021881954,0.121542863,1.28605489,0.384338243,1.768941401,1.00847727,1.335329024,0,0.527233231
ENSG00000271303,0.627035027,1.774050321,0.994079921,0.374691663,1.751110015,7.447952642,0.741736557,0.458806118,1.888751851,3.853971388,1.147015294,0.565860878,0.397631969,2.798717317,0.764676863,1.00172669,1.024666996,1.399358659,0.932905772,1.284657129,0.512333498,0.405278737,0.695855945,0.994079921,1.697582635,3.769856933,9.543167246,2.462259498,1.05525407,2.913418847,0.367044894,0.695855945,2.913418847,0.856438086,0.275283671,0.963492847,0.649975333,0.565860878,1.881105082,0.634681796,0.971139616,0.015293537,0.267636902,0.229403059,1.896398619,1.070547608,0.825851012,0.497039961,2.148741984,0.634681796,0.512333498,0.672915639,1.72816971,1.651702023,1.743463247,1.567587568,1.422298965,1.200542674,0.619388259,0.435865812,1.085841145
ENSG00000271395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518828452,0,0,0,0,0,0.389121339,0,0,0,0,0,0,0,0,0,4.410041841,0,0,0,0,0,0,0,15.04602511,0.518828452,0,0,0.129707113,0.129707113,0,4.669456067,1.945606695,0,0.389121339,0,1.945606695,0,0,0,0,0.259414226,0,0,1.556485356,0
ENSG00000271810,0,0,0,0,0.257472071,0,0,0,0,0,0,0,0,0,0,1.015382816,0,0,0,0,0,0.349944435,0,0.467801369,0.067087793,0,0,0.922910452,0,0.092472364,0,0,0,0.373515822,0,0.188571094,0,0,0,0,0.154120606,0,0.233900684,0,7.312569457,3.421477452,0,0.431537697,0.718020705,0.137801954,2.957302451,0.752471194,1.602854302,3.191203135,1.443294145,0,2.358951863,1.436041411,0.105164649,1.399777739,2.781423642
ENSG00000273489,0.359159048,0.310664105,0.19931633,0.274494079,0.856221616,0,0.654194652,0,0,0.426501369,0.50841335,0.705527289,0.026979282,0,0.512987545,0.274451725,0.315280654,0.521797107,0.372203975,0.20579644,0.442553407,0.349544766,0.069502358,0.482747031,0.633187236,0.596170136,0.294442653,0.865370007,0.738478438,0.550385828,0.754361061,0.547378718,0.764949476,1.005475918,0.134515228,0.645935688,2.142756431,3.193042523,0.293976763,0.184534902,0.569402622,0,0.315323008,0.171659389,0.733904242,0.223584978,0.275298798,0.606589137,0.869012422,0.429847308,1.880714328,1.790543384,1.091707973,0.627088309,2.153641322,3.611835525,0.899591765,0.377371122,1.125421487,2.209929337,1.370606832
ENSG00000273771,0.720930233,0,0,0,0,0,0,0,0,0,0,13.40930233,0,0,0,0,0,0.144186047,0.144186047,0,0,0,0.576744186,0.288372093,0,0,0.43255814,0.576744186,0.43255814,0,7.209302326,0,0.43255814,0.576744186,0.720930233,0,1.730232558,0,0.144186047,0,0.43255814,0,0.43255814,0,0,0,0,0,0,3.027906977,0,1.297674419,1.586046512,2.162790698,0.288372093,2.451162791,2.306976744,0.144186047,0.720930233,2.451162791,2.88372093
ENSG00000274767,0.216950101,0.867800406,0,0,0,0,0,19.30855903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084750507,0,0,0,0.216950101,0,0,0,0,0.650850304,0.216950101,0,0,0,0,0,0.867800406,9.545804464,0.216950101,0,1.659668276,0,0.216950101,0,2.386451116,0,0,1.51865071,0.216950101,0.433900203,1.440548674,2.820351319,0,0.867800406,1.43187067,1.735600812,0.216950101,2.820351319,1.735600812
ENSG00000277268,0.151960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.45098039,0,0,0,1.975490196,0,0,0,0,0,0,0,1.823529412,0,12.76470588,0,8.053921569,0,0,2.583333333,0,0,0,1.367647059,0,0.455882353,0,0,0,0.607843137,0,0,1.367647059,0,0
ENSG00000278704,0.068465231,0,0.154101807,0.132087263,0,0.374247245,0.242159982,1.144756278,0,0,0,0.044029088,0,0,0,0.198130894,0.044029088,0.044029088,0.17611635,0.066043631,0.46230542,0.110072719,0.132087263,0.396261788,0.022014544,0.022014544,0.110072719,0.377549426,0.134068572,0.156743552,0.968639927,0.704465402,0.022014544,0.506334507,0,0.066043631,0.660436314,0.550363595,2.443614362,0,1.695119873,0,12.08598455,0.550363595,0.110072719,4.667083286,0,0.044029088,0.506334507,1.474974435,0.484319964,0.398903534,0.46230542,0,0.066043631,0.362139246,0.242159982,0.17611635,0.607381263,0.418276332,0.726479945
ENSG00000278962,0.344923505,0,0.431154381,0,0,0,0,0,0,1.207232267,0.646731572,1.8108484,0.086230876,0,0.388038943,0.819193324,0.086230876,0.086230876,0.603616133,0.215577191,0.431154381,0.129346314,0.043115438,0,0.215577191,0,0.603616133,0.086230876,0,0.086230876,0,0.344923505,1.207232267,1.077885953,0.732962448,0.560500695,0.344923505,0.862308762,0.086230876,0,0.301808067,1.207232267,0.732962448,0.172461752,0.517385257,0.215577191,0,0.431154381,1.638386648,0.68984701,0.560500695,1.250347705,2.198887343,1.983310153,0.603616133,2.888734353,1.379694019,7.114047287,0.474269819,0.258692629,1.164116829
ENSG00000279332,0.463794135,0,0.695691203,0.347845601,0,0,0,0,12.6372307,0.115948534,0,0,0,0,0.115948534,0.463794135,0,0.463794135,0.347845601,0,1.159485338,0.347845601,0.811639737,0,0.115948534,0.695691203,1.159485338,1.623279473,0,0.347845601,0,0.811639737,0.231897068,0,0,1.50733094,0.347845601,1.971125075,0.463794135,4.284298324,0,3.710353082,0.347845601,0.463794135,0,0,1.739228007,0.463794135,0.115948534,0.115948534,0.579742669,2.74334231,1.159485338,1.391382406,1.911991323,0.927588271,1.623279473,1.189631957,1.043536804,1.043536804,0.811639737
ENSG00000280392,0.734494774,0.835307782,0.619279907,0.748896632,0.42485482,0.885714286,0.705691057,0.727293845,0.165621371,0.590476191,0.475261324,1.353774681,0.640882695,0.237630662,0.907317073,0.964924507,0.799303136,0.576074332,0.828106853,0.547270616,0.51126597,0.460859466,0.871312428,0.820905924,0.705691057,0.669686411,0.907317073,0.885714286,0.648083624,0.655284553,0.741695703,0.727293845,1.015331011,0.84970964,0.928919861,0.360046458,1.296167248,1.18815331,1.094541231,0.972125436,1.065737515,1.051335657,0.792102207,0.914518003,0.943321719,1.216957027,0.691289199,1.080139373,0.828106853,0.604878049,1.260162602,1.008130082,1.440185831,1.173751452,1.080139373,1.396980256,1.303368177,1.166550523,0.921718932,0.885714286,1.000929152
ENSG00000283994,0,0,0.888888889,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0.111111111,0,0.444444444,0,0,0,0,0,0.111111111,0,0.111111111,0.444444444,0,0.444444444,0,0.444444444,2.888888889,0,0.888888889,0,0.555555556,0,0,0,0.333333333,0,0.111111111,0,3.222222222,0,0,1.111111111,0,0,0,0.444444444,0,0,1.666666667,3.111111111,0.333333333,0.777777778,0.444444444,13,0.555555556,0.777777778,0.777777778
ENSG00000286329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069662921,0.069662921,0,0,0,0,0,0,0,0,0.208988764,0,0,0,0,0,0,0,0,0,0,0.139325843,0,15.39550562,0,0,0,0,0,0,1.602247191,6.617977528,0.975280899,4.946067416,0.069662921,0,0.696629213,0,0.069662921,0.139325843,0,0,0,0.348314607
ENSG00000286471,0.53196304,0.116914954,0.111069206,0.046765982,0,0,0.567037526,0,0,0.403356591,0.409202338,0.081840468,0.175372431,0.046765982,0.643032246,0.771638695,0.099377711,0.420893834,0.204601169,0,0.134452197,0.233829908,0.263058646,0.280595889,1.046388837,0.140297945,0,0.315670375,0.68395248,0.806713181,1.666038092,3.039788799,0.122760702,2.946256836,0.15198944,0.344899114,1.549123138,4.173863851,0.181218178,0.198755421,0.064303225,0.754101452,0.093531963,1.730341317,0.473505563,0.058457477,0.280595889,0.239675655,0.169526683,0.128606449,0.742409957,2.817650387,1.099000566,0.035074486,1.093154818,1.648500849,2.700735433,0,0.783330191,1.36790496,0.344899114
ENSG00000286889,0.81938326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273127753,0,0,0.136563877,0,0,0.273127753,0,0.682819383,0.273127753,0.136563877,0,0,0.40969163,0.273127753,0,0,1.22907489,0.81938326,3.004405286,0,0.955947137,0,0,0.40969163,0,2.594713656,0,0.136563877,0,0,0,0,0.40969163,6.691629956,5.872246696,0,3.27753304,0.273127753,2.185022026,1.092511013,0.273127753,0.955947137,0,0,0.81938326,0
ENSG00000287684,0,0,0,0.68191817,0,0,0,0,0,0,0.487084407,0,0.389667526,0,0,0.389667526,0,0,0,0,0,0,0.292250644,0.194833763,0.097416881,0.292250644,0,0,0,0,0,0,0.389667526,0.974168814,0,0.487084407,0,0,0.194833763,0,0,0,2.441267048,0.292250644,0,0,0.097416881,0.876751933,14.52485702,2.04575451,0,0.097416881,1.36383634,0,0.389667526,0.779335051,0.194833763,5.461190372,0,0.292250644,0.097416881
ENSG00000287714,0,0,0.5,0.3,0,0,0,0.1,0,0,0.4,0,0,0,0.5,0.5,0,0.1,0.3,0,0.2,0.2,0.3,0.1,0,0,0,0.8,0,0,0,0,0.9,0.1,0.2,0,0.6,0,0.3,5.5,9,0,0.7,0,0,0.4,0,0,0,1.7,0.1,2.7,2.9,0.3,0.7,0,0.9,3.7,0.3,0,0
